level,code,type,name
2,441600,地级市,河源市
3,441602,市辖区,源城区
3,441621,县,紫金县
3,441622,县,龙川县
3,441623,县,连平县
3,441624,县,和平县
3,441625,县,东源县
2,441700,地级市,阳江市
3,441702,市辖区,江城区
3,441704,市辖区,阳东区
3,441721,县,阳西县
3,441781,县级市,阳春市
2,441800,地级市,清远市
3,441802,市辖区,清城区
3,441803,市辖区,清新区
3,441821,县,佛冈县
3,441823,县,阳山县
3,441825,自治县,连山壮族瑶族自治县
3,441826,自治县,连南瑶族自治县
3,441881,县级市,英德市
3,441882,县级市,连州市
2,441900,地级市,东莞市
2,442000,地级市,中山市
2,445100,地级市,潮州市
3,445102,市辖区,湘桥区
3,445103,市辖区,潮安区
3,445122,县,饶平县
2,445200,地级市,揭阳市
3,445202,市辖区,榕城区
3,445203,市辖区,揭东区
3,445222,县,揭西县
3,445224,县,惠来县
3,445281,县级市,普宁市
2,445300,地级市,云浮市
3,445302,市辖区,云城区
3,445303,市辖区,云安区
3,445321,县,新兴县
3,445322,县,郁南县
3,445381,县级市,罗定市
1,450000,自治区,广西壮族自治区
2,450100,地级市,南宁市
3,450102,市辖区,兴宁区
3,450103,市辖区,青秀区
3,450105,市辖区,江南区
3,450107,市辖区,西乡塘区
3,450108,市辖区,良庆区
3,450109,市辖区,邕宁区
3,450110,市辖区,武鸣区
3,450123,县,隆安县
3,450124,县,马山县
3,450125,县,上林县
3,450126,县,宾阳县
3,450181,县级市,横州市
2,450200,地级市,柳州市
3,450202,市辖区,城中区
3,450203,市辖区,鱼峰区
3,450204,市辖区,柳南区
3,450205,市辖区,柳北区
3,450206,市辖区,柳江区
3,450222,县,柳城县
3,450223,县,鹿寨县
3,450224,县,融安县
3,450225,自治县,融水苗族自治县
3,450226,自治县,三江侗族自治县
2,450300,地级市,桂林市
3,450302,市辖区,秀峰区
3,450303,市辖区,叠彩区
3,450304,市辖区,象山区
3,450305,市辖区,七星区
3,450311,市辖区,雁山区
3,450312,市辖区,临桂区
3,450321,县,阳朔县
3,450323,县,灵川县
3,450324,县,全州县
3,450325,县,兴安县
3,450326,县,永福县
3,450327,县,灌阳县
3,450328,自治县,龙胜各族自治县
3,450329,县,资源县
3,450330,县,平乐县
3,450332,自治县,恭城瑶族自治县
3,450381,县级市,荔浦市
2,450400,地级市,梧州市
3,450403,市辖区,万秀区
3,450405,市辖区,长洲区
3,450406,市辖区,龙圩区
3,450421,县,苍梧县
3,450422,县,藤县
3,450423,县,蒙山县
3,450481,县级市,岑溪市
2,450500,地级市,北海市
3,450502,市辖区,海城区
3,450503,市辖区,银海区
3,450512,市辖区,铁山港区
3,450521,县,合浦县
2,450600,地级市,防城港市
3,450602,市辖区,港口区
3,450603,市辖区,防城区
3,450621,县,上思县
3,450681,县级市,东兴市
2,450700,地级市,钦州市
3,450702,市辖区,钦南区
3,450703,市辖区,钦北区
3,450721,县,灵山县
3,450722,县,浦北县
2,450800,地级市,贵港市
3,450802,市辖区,港北区
3,450803,市辖区,港南区
3,450804,市辖区,覃塘区
3,450821,县,平南县
3,450881,县级市,桂平市
2,450900,地级市,玉林市
3,450902,市辖区,玉州区
3,450903,市辖区,福绵区
3,450921,县,容县
3,450922,县,陆川县
3,450923,县,博白县
3,450924,县,兴业县
3,450981,县级市,北流市
2,451000,地级市,百色市
3,451002,市辖区,右江区
3,451003,市辖区,田阳区
3,451022,县,田东县
3,451024,县,德保县
3,451026,县,那坡县
3,451027,县,凌云县
3,451028,县,乐业县
3,451029,县,田林县
3,451030,县,西林县
3,451031,自治县,隆林各族自治县
3,451081,县级市,靖西市
3,451082,县级市,平果市
2,451100,地级市,贺州市
3,451102,市辖区,八步区
3,451103,市辖区,平桂区
3,451121,县,昭平县
3,451122,县,钟山县
3,451123,自治县,富川瑶族自治县
2,451200,地级市,河池市
3,451202,市辖区,金城江区
3,451203,市辖区,宜州区
3,451221,县,南丹县
3,451222,县,天峨县
3,451223,县,凤山县
3,451224,县,东兰县
3,451225,自治县,罗城仫佬族自治县
3,451226,自治县,环江毛南族自治县
3,451227,自治县,巴马瑶族自治县
3,451228,自治县,都安瑶族自治县
3,451229,自治县,大化瑶族自治县
2,451300,地级市,来宾市
3,451302,市辖区,兴宾区
3,451321,县,忻城县
3,451322,县,象州县
3,451323,县,武宣县
3,451324,自治县,金秀瑶族自治县
3,451381,县级市,合山市
2,451400,地级市,崇左市
3,451402,市辖区,江州区
3,451421,县,扶绥县
3,451422,县,宁明县
3,451423,县,龙州县
3,451424,县,大新县
3,451425,县,天等县
3,451481,县级市,凭祥市
1,460000,省,海南省
2,460100,地级市,海口市
3,460105,市辖区,秀英区
3,460106,市辖区,龙华区
3,460107,市辖区,琼山区
3,460108,市辖区,美兰区
2,460200,地级市,三亚市
3,460202,市辖区,海棠区
3,460203,市辖区,吉阳区
3,460204,市辖区,天涯区
3,460205,市辖区,崖州区
2,460300,地级市,三沙市
3,460302,市辖区,西沙区
3,460303,市辖区,南沙区
2,460400,地级市,儋州市
3,469001,县级市,五指山市
3,469002,县级市,琼海市
3,469005,县级市,文昌市
3,469006,县级市,万宁市
3,469007,县级市,东方市
3,469021,县,定安县
3,469022,县,屯昌县
3,469023,县,澄迈县
3,469024,县,临高县
3,469025,自治县,白沙黎族自治县
3,469026,自治县,昌江黎族自治县
3,469027,自治县,乐东黎族自治县
3,469028,自治县,陵水黎族自治县
3,469029,自治县,保亭黎族苗族自治县
3,469030,自治县,琼中黎族苗族自治县
1,500000,直辖市,重庆市
3,500101,市辖区,万州区
3,500102,市辖区,涪陵区
3,500103,市辖区,渝中区
3,500104,市辖区,大渡口区
3,500106,市辖区,沙坪坝区
3,500107,市辖区,九龙坡区
3,500108,市辖区,南岸区
3,500109,市辖区,北碚区
3,500110,市辖区,綦江区
3,500111,市辖区,大足区
3,500113,市辖区,巴南区
3,500114,市辖区,黔江区
3,500115,市辖区,长寿区
3,500116,市辖区,江津区
3,500117,市辖区,合川区
3,500118,市辖区,永川区
3,500119,市辖区,南川区
3,500120,市辖区,璧山区
3,500151,市辖区,铜梁区
3,500152,市辖区,潼南区
3,500153,市辖区,荣昌区
3,500154,市辖区,开州区
3,500155,市辖区,梁平区
3,500156,市辖区,武隆区
3,500157,市辖区,两江新区
3,500229,县,城口县
3,500230,县,丰都县
3,500231,县,垫江县
3,500233,县,忠县
3,500235,县,云阳县
3,500236,县,奉节县
3,500237,县,巫山县
3,500238,县,巫溪县
3,500240,自治县,石柱土家族自治县
3,500241,自治县,秀山土家族苗族自治县
3,500242,自治县,酉阳土家族苗族自治县
3,500243,自治县,彭水苗族土家族自治县
1,510000,省,四川省
2,510100,地级市,成都市
3,510104,市辖区,锦江区
3,510105,市辖区,青羊区
3,510106,市辖区,金牛区
3,510107,市辖区,武侯区
3,510108,市辖区,成华区
3,510112,市辖区,龙泉驿区
3,510113,市辖区,青白江区
3,510114,市辖区,新都区
3,510115,市辖区,温江区
3,510116,市辖区,双流区
3,510117,市辖区,郫都区
3,510118,市辖区,新津区
3,510121,县,金堂县
3,510129,县,大邑县
3,510131,县,蒲江县
3,510181,县级市,都江堰市
3,510182,县级市,彭州市
3,510183,县级市,邛崃市
3,510184,县级市,崇州市
3,510185,县级市,简阳市
2,510300,地级市,自贡市
3,510302,市辖区,自流井区
3,510303,市辖区,贡井区
3,510304,市辖区,大安区
3,510311,市辖区,沿滩区
3,510321,县,荣县
3,510322,县,富顺县
2,510400,地级市,攀枝花市
3,510402,市辖区,东区
3,510403,市辖区,西区
3,510411,市辖区,仁和区
3,510421,县,米易县
3,510422,县,盐边县
2,510500,地级市,泸州市
3,510502,市辖区,江阳区
3,510503,市辖区,纳溪区
3,510504,市辖区,龙马潭区
3,510521,县,泸县
3,510522,县,合江县
3,510524,县,叙永县
3,510525,县,古蔺县
2,510600,地级市,德阳市
3,510603,市辖区,旌阳区
3,510604,市辖区,罗江区
3,510623,县,中江县
3,510681,县级市,广汉市
3,510682,县级市,什邡市
3,510683,县级市,绵竹市
2,510700,地级市,绵阳市
3,510703,市辖区,涪城区
3,510704,市辖区,游仙区
3,510705,市辖区,安州区
3,510722,县,三台县
3,510723,县,盐亭县
3,510725,县,梓潼县
3,510726,自治县,北川羌族自治县
3,510727,县,平武县
3,510781,县级市,江油市
2,510800,地级市,广元市
3,510802,市辖区,利州区
3,510811,市辖区,昭化区
3,510812,市辖区,朝天区
3,510821,县,旺苍县
3,510822,县,青川县
3,510823,县,剑阁县
3,510824,县,苍溪县
2,510900,地级市,遂宁市
3,510903,市辖区,船山区
3,510904,市辖区,安居区
3,510921,县,蓬溪县
3,510923,县,大英县
3,510981,县级市,射洪市
2,511000,地级市,内江市
3,511002,市辖区,市中区
3,511011,市辖区,东兴区
3,511024,县,威远县
3,511025,县,资中县
3,511083,县级市,隆昌市
2,511100,地级市,乐山市
3,511102,市辖区,市中区
3,511111,市辖区,沙湾区
3,511112,市辖区,五通桥区
3,511113,市辖区,金口河区
3,511123,县,犍为县
3,511124,县,井研县
3,511126,县,夹江县
3,511129,县,沐川县
3,511132,自治县,峨边彝族自治县
3,511133,自治县,马边彝族自治县
3,511181,县级市,峨眉山市
2,511300,地级市,南充市
3,511302,市辖区,顺庆区
3,511303,市辖区,高坪区
3,511304,市辖区,嘉陵区
3,511321,县,南部县
3,511322,县,营山县
3,511323,县,蓬安县
3,511324,县,仪陇县
3,511325,县,西充县
3,511381,县级市,阆中市
2,511400,地级市,眉山市
3,511402,市辖区,东坡区
3,511403,市辖区,彭山区
3,511421,县,仁寿县
3,511423,县,洪雅县
3,511424,县,丹棱县
3,511425,县,青神县
2,511500,地级市,宜宾市
3,511502,市辖区,翠屏区
3,511503,市辖区,南溪区
3,511504,市辖区,叙州区
3,511523,县,江安县
3,511524,县,长宁县
3,511525,县,高县
3,511526,县,珙县
3,511527,县,筠连县
3,511528,县,兴文县
3,511529,县,屏山县
2,511600,地级市,广安市
3,511602,市辖区,广安区
3,511603,市辖区,前锋区
3,511621,县,岳池县
3,511622,县,武胜县
3,511623,县,邻水县
3,511681,县级市,华蓥市
2,511700,地级市,达州市
3,511702,市辖区,通川区
3,511703,市辖区,达川区
3,511722,县,宣汉县
3,511723,县,开江县
3,511724,县,大竹县
3,511725,县,渠县
3,511781,县级市,万源市
2,511800,地级市,雅安市
3,511802,市辖区,雨城区
3,511803,市辖区,名山区
3,511822,县,荥经县
3,511823,县,汉源县
3,511824,县,石棉县
3,511825,县,天全县
3,511826,县,芦山县
3,511827,县,宝兴县
2,511900,地级市,巴中市
3,511902,市辖区,巴州区
3,511903,市辖区,恩阳区
3,511921,县,通江县
3,511922,县,南江县
3,511923,县,平昌县
2,512000,地级市,资阳市
3,512002,市辖区,雁江区
3,512021,县,安岳县
3,512022,县,乐至县
2,513200,自治州,阿坝藏族羌族自治州
3,513201,县级市,马尔康市
3,513221,县,汶川县
3,513222,县,理县
3,513223,县,茂县
3,513224,县,松潘县
3,513225,县,九寨沟县
3,513226,县,金川县
3,513227,县,小金县
3,513228,县,黑水县
3,513230,县,壤塘县
3,513231,县,阿坝县
3,513232,县,若尔盖县
3,513233,县,红原县
2,513300,自治州,甘孜藏族自治州
3,513301,县级市,康定市
3,513322,县,泸定县
3,513323,县,丹巴县
3,513324,县,九龙县
3,513325,县,雅江县
3,513326,县,道孚县
3,513327,县,炉霍县
3,513328,县,甘孜县
3,513329,县,新龙县
3,513330,县,德格县
3,513331,县,白玉县
3,513332,县,石渠县
3,513333,县,色达县
3,513334,县,理塘县
3,513335,县,巴塘县
3,513336,县,乡城县
3,513337,县,稻城县
3,513338,县,得荣县
2,513400,自治州,凉山彝族自治州
3,513401,县级市,西昌市
3,513402,县级市,会理市
3,513422,自治县,木里藏族自治县
3,513423,县,盐源县
3,513424,县,德昌县
3,513426,县,会东县
3,513427,县,宁南县
3,513428,县,普格县
3,513429,县,布拖县
3,513430,县,金阳县
3,513431,县,昭觉县
3,513432,县,喜德县
3,513433,县,冕宁县
3,513434,县,越西县
3,513435,县,甘洛县
3,513436,县,美姑县
3,513437,县,雷波县
1,520000,省,贵州省
2,520100,地级市,贵阳市
3,520102,市辖区,南明区
3,520103,市辖区,云岩区
3,520111,市辖区,花溪区
3,520112,市辖区,乌当区
3,520113,市辖区,白云区
3,520115,市辖区,观山湖区
3,520121,县,开阳县
3,520122,县,息烽县
3,520123,县,修文县
3,520181,县级市,清镇市
2,520200,地级市,六盘水市
3,520201,市辖区,钟山区
3,520203,特区,六枝特区
3,520204,市辖区,水城区
3,520281,县级市,盘州市
2,520300,地级市,遵义市
3,520302,市辖区,红花岗区
3,520303,市辖区,汇川区
3,520304,市辖区,播州区
3,520322,县,桐梓县
3,520323,县,绥阳县
3,520324,县,正安县
3,520325,自治县,道真仡佬族苗族自治县
3,520326,自治县,务川仡佬族苗族自治县
3,520327,县,凤冈县
3,520328,县,湄潭县
3,520329,县,余庆县
3,520330,县,习水县
3,520381,县级市,赤水市
3,520382,县级市,仁怀市
2,520400,地级市,安顺市
3,520402,市辖区,西秀区
3,520403,市辖区,平坝区
3,520422,县,普定县
3,520423,自治县,镇宁布依族苗族自治县
3,520424,自治县,关岭布依族苗族自治县
3,520425,自治县,紫云苗族布依族自治县
2,520500,地级市,毕节市
3,520502,市辖区,七星关区
3,520521,县,大方县
3,520523,县,金沙县
3,520524,县,织金县
3,520525,县,纳雍县
3,520526,自治县,威宁彝族回族苗族自治县
3,520527,县,赫章县
3,520581,县级市,黔西市
2,520600,地级市,铜仁市
3,520602,市辖区,碧江区
3,520603,市辖区,万山区
3,520621,县,江口县
3,520622,自治县,玉屏侗族自治县
3,520623,县,石阡县
3,520624,县,思南县
3,520625,自治县,印江土家族苗族自治县
3,520626,县,德江县
3,520627,自治县,沿河土家族自治县
3,520628,自治县,松桃苗族自治县
2,522300,自治州,黔西南布依族苗族自治州
3,522301,县级市,兴义市
3,522302,县级市,兴仁市
3,522323,县,普安县
3,522324,县,晴隆县
3,522325,县,贞丰县
3,522326,县,望谟县
3,522327,县,册亨县
3,522328,县,安龙县
2,522600,自治州,黔东南苗族侗族自治州
3,522601,县级市,凯里市
3,522622,县,黄平县
3,522623,县,施秉县
3,522624,县,三穗县
3,522625,县,镇远县
3,522626,县,岑巩县
3,522627,县,天柱县
3,522628,县,锦屏县
3,522629,县,剑河县
3,522630,县,台江县
3,522631,县,黎平县
3,522632,县,榕江县
3,522633,县,从江县
3,522634,县,雷山县
3,522635,县,麻江县
3,522636,县,丹寨县
2,522700,自治州,黔南布依族苗族自治州
3,522701,县级市,都匀市
3,522702,县级市,福泉市
3,522722,县,荔波县
3,522723,县,贵定县
3,522725,县,瓮安县
3,522726,县,独山县
3,522727,县,平塘县
3,522728,县,罗甸县
3,522729,县,长顺县
3,522730,县,龙里县
3,522731,县,惠水县
3,522732,自治县,三都水族自治县
1,530000,省,云南省
2,530100,地级市,昆明市
3,530102,市辖区,五华区
3,530103,市辖区,盘龙区
3,530111,市辖区,官渡区
3,530112,市辖区,西山区
3,530113,市辖区,东川区
3,530114,市辖区,呈贡区
3,530115,市辖区,晋宁区
3,530124,县,富民县
3,530125,县,宜良县
3,530126,自治县,石林彝族自治县
3,530127,县,嵩明县
3,530128,自治县,禄劝彝族苗族自治县
3,530129,自治县,寻甸回族彝族自治县
3,530181,县级市,安宁市
2,530300,地级市,曲靖市
3,530302,市辖区,麒麟区
3,530303,市辖区,沾益区
3,530304,市辖区,马龙区
3,530322,县,陆良县
3,530323,县,师宗县
3,530324,县,罗平县
3,530325,县,富源县
3,530326,县,会泽县
3,530381,县级市,宣威市
2,530400,地级市,玉溪市
3,530402,市辖区,红塔区
3,530403,市辖区,江川区
3,530423,县,通海县
3,530424,县,华宁县
3,530425,县,易门县
3,530426,自治县,峨山彝族自治县
3,530427,自治县,新平彝族傣族自治县
3,530428,自治县,元江哈尼族彝族傣族自治县
3,530481,县级市,澄江市
2,530500,地级市,保山市
3,530502,市辖区,隆阳区
3,530521,县,施甸县
3,530523,县,龙陵县
3,530524,县,昌宁县
3,530581,县级市,腾冲市
2,530600,地级市,昭通市
3,530602,市辖区,昭阳区
3,530621,县,鲁甸县
3,530622,县,巧家县
3,530623,县,盐津县
3,530624,县,大关县
3,530625,县,永善县
3,530626,县,绥江县
3,530627,县,镇雄县
3,530628,县,彝良县
3,530629,县,威信县
3,530681,县级市,水富市
2,530700,地级市,丽江市
3,530702,市辖区,古城区
3,530721,自治县,玉龙纳西族自治县
3,530722,县,永胜县
3,530723,县,华坪县
3,530724,自治县,宁蒗彝族自治县
2,530800,地级市,普洱市
3,530802,市辖区,思茅区
3,530821,自治县,宁洱哈尼族彝族自治县
3,530822,自治县,墨江哈尼族自治县
3,530823,自治县,景东彝族自治县
3,530824,自治县,景谷傣族彝族自治县
3,530825,自治县,镇沅彝族哈尼族拉祜族自治县
3,530826,自治县,江城哈尼族彝族自治县
3,530827,自治县,孟连傣族拉祜族佤族自治县
3,530828,自治县,澜沧拉祜族自治县
3,530829,自治县,西盟佤族自治县
2,530900,地级市,临沧市
3,530902,市辖区,临翔区
3,530921,县,凤庆县
3,530922,县,云县
3,530923,县,永德县
3,530924,县,镇康县
3,530925,自治县,双江拉祜族佤族布朗族傣族自治县
3,530926,自治县,耿马傣族佤族自治县
3,530927,自治县,沧源佤族自治县
2,532300,自治州,楚雄彝族自治州
3,532301,县级市,楚雄市
3,532302,县级市,禄丰市
3,532322,县,双柏县
3,532323,县,牟定县
3,532324,县,南华县
3,532325,县,姚安县
3,532326,县,大姚县
3,532327,县,永仁县
3,532328,县,元谋县
3,532329,县,武定县
2,532500,自治州,红河哈尼族彝族自治州
3,532501,县级市,个旧市
3,532502,县级市,开远市
3,532503,县级市,蒙自市
3,532504,县级市,弥勒市
3,532523,自治县,屏边苗族自治县
3,532524,县,建水县
3,532525,县,石屏县
3,532527,县,泸西县
3,532528,县,元阳县
3,532529,县,红河县
3,532530,自治县,金平苗族瑶族傣族自治县
3,532531,县,绿春县
3,532532,自治县,河口瑶族自治县
2,532600,自治州,文山壮族苗族自治州
3,532601,县级市,文山市
3,532622,县,砚山县
3,532623,县,西畴县
3,532624,县,麻栗坡县
3,532625,县,马关县
3,532626,县,丘北县
3,532627,县,广南县
3,532628,县,富宁县
2,532800,自治州,西双版纳傣族自治州
3,532801,县级市,景洪市
3,532822,县,勐海县
3,532823,县,勐腊县
2,532900,自治州,大理白族自治州
3,532901,县级市,大理市
3,532922,自治县,漾濞彝族自治县
3,532923,县,祥云县
3,532924,县,宾川县
3,532925,县,弥渡县
3,532926,自治县,南涧彝族自治县
3,532927,自治县,巍山彝族回族自治县
3,532928,县,永平县
3,532929,县,云龙县
3,532930,县,洱源县
3,532931,县,剑川县
3,532932,县,鹤庆县
2,533100,自治州,德宏傣族景颇族自治州
3,533102,县级市,瑞丽市
3,533103,县级市,芒市
3,533122,县,梁河县
3,533123,县,盈江县
3,533124,县,陇川县
2,533300,自治州,怒江傈僳族自治州
3,533301,县级市,泸水市
3,533323,县,福贡县
3,533324,自治县,贡山独龙族怒族自治县
3,533325,自治县,兰坪白族普米族自治县
2,533400,自治州,迪庆藏族自治州
3,533401,县级市,香格里拉市
3,533422,县,德钦县
3,533423,自治县,维西傈僳族自治县
1,540000,自治区,西藏自治区
2,540100,地级市,拉萨市
3,540102,市辖区,城关区
3,540103,市辖区,堆龙德庆区
3,540104,市辖区,达孜区
3,540121,县,林周县
3,540122,县,当雄县
3,540123,县,尼木县
3,540124,县,曲水县
3,540127,县,墨竹工卡县
2,540200,地级市,日喀则市
3,540202,市辖区,桑珠孜区
3,540221,县,南木林县
3,540222,县,江孜县
3,540223,县,定日县
3,540224,县,萨迦县
3,540225,县,拉孜县
3,540226,县,昂仁县
3,540227,县,谢通门县
3,540228,县,白朗县
3,540229,县,仁布县
3,540230,县,康马县
3,540231,县,定结县
3,540232,县,仲巴县
3,540233,县,亚东县
3,540234,县,吉隆县
3,540235,县,聂拉木县
3,540236,县,萨嘎县
3,540237,县,岗巴县
2,540300,地级市,昌都市
3,540302,市辖区,卡若区
3,540321,县,江达县
3,540322,县,贡觉县
3,540323,县,类乌齐县
3,540324,县,丁青县
3,540325,县,察雅县
3,540326,县,八宿县
3,540327,县,左贡县
3,540328,县,芒康县
3,540329,县,洛隆县
3,540330,县,边坝县
2,540400,地级市,林芝市
3,540402,市辖区,巴宜区
3,540421,县,工布江达县
3,540423,县,墨脱县
3,540424,县,波密县
3,540425,县,察隅县
3,540426,县,朗县
3,540481,县级市,米林市
2,540500,地级市,山南市
3,540502,市辖区,乃东区
3,540521,县,扎囊县
3,540522,县,贡嘎县
3,540523,县,桑日县
3,540524,县,琼结县
3,540525,县,曲松县
3,540526,县,措美县
3,540527,县,洛扎县
3,540528,县,加查县
3,540529,县,隆子县
3,540531,县,浪卡子县
3,540581,县级市,错那市
2,540600,地级市,那曲市
3,540602,市辖区,色尼区
3,540621,县,嘉黎县
3,540622,县,比如县
3,540623,县,聂荣县
3,540624,县,安多县
3,540625,县,申扎县
3,540626,县,索县
3,540627,县,班戈县
3,540628,县,巴青县
3,540629,县,尼玛县
3,540630,县,双湖县
2,542500,地区,阿里地区
3,542521,县,普兰县
3,542522,县,札达县
3,542523,县,噶尔县
3,542524,县,日土县
3,542525,县,革吉县
3,542526,县,改则县
3,542527,县,措勤县
1,610000,省,陕西省
2,610100,地级市,西安市
3,610102,市辖区,新城区
3,610103,市辖区,碑林区
3,610104,市辖区,莲湖区
3,610111,市辖区,灞桥区
3,610112,市辖区,未央区
3,610113,市辖区,雁塔区
3,610114,市辖区,阎良区
3,610115,市辖区,临潼区
3,610116,市辖区,长安区
3,610117,市辖区,高陵区
3,610118,市辖区,鄠邑区
3,610122,县,蓝田县
3,610124,县,周至县
2,610200,地级市,铜川市
3,610202,市辖区,王益区
3,610203,市辖区,印台区
3,610204,市辖区,耀州区
3,610222,县,宜君县
2,610300,地级市,宝鸡市
3,610302,市辖区,渭滨区
3,610303,市辖区,金台区
3,610304,市辖区,陈仓区
3,610305,市辖区,凤翔区
3,610323,县,岐山县
3,610324,县,扶风县
3,610326,县,眉县
3,610327,县,陇县
3,610328,县,千阳县
3,610329,县,麟游县
3,610330,县,凤县
3,610331,县,太白县
2,610400,地级市,咸阳市
3,610402,市辖区,秦都区
3,610403,市辖区,杨陵区
3,610404,市辖区,渭城区
3,610422,县,三原县
3,610423,县,泾阳县
3,610424,县,乾县
3,610425,县,礼泉县
3,610426,县,永寿县
3,610428,县,长武县
3,610429,县,旬邑县
3,610430,县,淳化县
3,610431,县,武功县
3,610481,县级市,兴平市
3,610482,县级市,彬州市
2,610500,地级市,渭南市
3,610502,市辖区,临渭区
3,610503,市辖区,华州区
3,610522,县,潼关县
3,610523,县,大荔县
3,610524,县,合阳县
3,610525,县,澄城县
3,610526,县,蒲城县
3,610527,县,白水县
3,610528,县,富平县
3,610581,县级市,韩城市
3,610582,县级市,华阴市
2,610600,地级市,延安市
3,610602,市辖区,宝塔区
3,610603,市辖区,安塞区
3,610621,县,延长县
3,610622,县,延川县
3,610625,县,志丹县
3,610626,县,吴起县
3,610627,县,甘泉县
3,610628,县,富县
3,610629,县,洛川县
3,610630,县,宜川县
3,610631,县,黄龙县
3,610632,县,黄陵县
3,610681,县级市,子长市
2,610700,地级市,汉中市
3,610702,市辖区,汉台区
3,610703,市辖区,南郑区
3,610722,县,城固县
3,610723,县,洋县
3,610724,县,西乡县
3,610725,县,勉县
3,610726,县,宁强县
3,610727,县,略阳县
3,610728,县,镇巴县
3,610729,县,留坝县
3,610730,县,佛坪县
2,610800,地级市,榆林市
3,610802,市辖区,榆阳区
3,610803,市辖区,横山区
3,610822,县,府谷县
3,610824,县,靖边县
3,610825,县,定边县
3,610826,县,绥德县
3,610827,县,米脂县
3,610828,县,佳县
3,610829,县,吴堡县
3,610830,县,清涧县
3,610831,县,子洲县
3,610881,县级市,神木市
2,610900,地级市,安康市
3,610902,市辖区,汉滨区
3,610921,县,汉阴县
3,610922,县,石泉县
3,610923,县,宁陕县
3,610924,县,紫阳县
3,610925,县,岚皋县
3,610926,县,平利县
3,610927,县,镇坪县
3,610929,县,白河县
3,610981,县级市,旬阳市
2,611000,地级市,商洛市
3,611002,市辖区,商州区
3,611021,县,洛南县
3,611022,县,丹凤县
3,611023,县,商南县
3,611024,县,山阳县
3,611025,县,镇安县
3,611026,县,柞水县
1,620000,省,甘肃省
2,620100,地级市,兰州市
3,620102,市辖区,城关区
3,620103,市辖区,七里河区
3,620104,市辖区,西固区
3,620105,市辖区,安宁区
3,620111,市辖区,红古区
3,620121,县,永登县
3,620122,县,皋兰县
3,620123,县,榆中县
2,620200,地级市,嘉峪关市
2,620300,地级市,金昌市
3,620302,市辖区,金川区
3,620321,县,永昌县
2,620400,地级市,白银市
3,620402,市辖区,白银区
3,620403,市辖区,平川区
3,620421,县,靖远县
3,620422,县,会宁县
3,620423,县,景泰县
2,620500,地级市,天水市
3,620502,市辖区,秦州区
3,620503,市辖区,麦积区
3,620521,县,清水县
3,620522,县,秦安县
3,620523,县,甘谷县
3,620524,县,武山县
3,620525,自治县,张家川回族自治县
2,620600,地级市,武威市
3,620602,市辖区,凉州区
3,620621,县,民勤县
3,620622,县,古浪县
3,620623,自治县,天祝藏族自治县
2,620700,地级市,张掖市
3,620702,市辖区,甘州区
3,620721,自治县,肃南裕固族自治县
3,620722,县,民乐县
3,620723,县,临泽县
3,620724,县,高台县
3,620725,县,山丹县
2,620800,地级市,平凉市
3,620802,市辖区,崆峒区
3,620821,县,泾川县
3,620822,县,灵台县
3,620823,县,崇信县
3,620825,县,庄浪县
3,620826,县,静宁县
3,620881,县级市,华亭市
2,620900,地级市,酒泉市
3,620902,市辖区,肃州区
3,620921,县,金塔县
3,620922,县,瓜州县
3,620923,自治县,肃北蒙古族自治县
3,620924,自治县,阿克塞哈萨克族自治县
3,620981,县级市,玉门市
3,620982,县级市,敦煌市
2,621000,地级市,庆阳市
3,621002,市辖区,西峰区
3,621021,县,庆城县
3,621022,县,环县
3,621023,县,华池县
3,621024,县,合水县
3,621025,县,正宁县
3,621026,县,宁县
3,621027,县,镇原县
2,621100,地级市,定西市
3,621102,市辖区,安定区
3,621121,县,通渭县
3,621122,县,陇西县
3,621123,县,渭源县
3,621124,县,临洮县
3,621125,县,漳县
3,621126,县,岷县
2,621200,地级市,陇南市
3,621202,市辖区,武都区
3,621221,县,成县
3,621222,县,文县
3,621223,县,宕昌县
3,621224,县,康县
3,621225,县,西和县
3,621226,县,礼县
3,621227,县,徽县
3,621228,县,两当县
2,622900,自治州,临夏回族自治州
3,622901,县级市,临夏市
3,622921,县,临夏县
3,622922,县,康乐县
3,622923,县,永靖县
3,622924,县,广河县
3,622925,县,和政县
3,622926,自治县,东乡族自治县
3,622927,自治县,积石山保安族东乡族撒拉族自治县
2,623000,自治州,甘南藏族自治州
3,623001,县级市,合作市
3,623021,县,临潭县
3,623022,县,卓尼县
3,623023,县,舟曲县
3,623024,县,迭部县
3,623025,县,玛曲县
3,623026,县,碌曲县
3,623027,县,夏河县
1,630000,省,青海省
2,630100,地级市,西宁市
3,630102,市辖区,城东区
3,630103,市辖区,城中区
3,630104,市辖区,城西区
3,630105,市辖区,城北区
3,630106,市辖区,湟中区
3,630121,自治县,大通回族土族自治县
3,630123,县,湟源县
2,630200,地级市,海东市
3,630202,市辖区,乐都区
3,630203,市辖区,平安区
3,630222,自治县,民和回族土族自治县
3,630223,自治县,互助土族自治县
3,630224,自治县,化隆回族自治县
3,630225,自治县,循化撒拉族自治县
2,632200,自治州,海北藏族自治州
3,632221,自治县,门源回族自治县
3,632222,县,祁连县
3,632223,县,海晏县
3,632224,县,刚察县
2,632300,自治州,黄南藏族自治州
3,632301,县级市,同仁市
3,632322,县,尖扎县
3,632323,县,泽库县
