parent,code,type,name
1409,140923,县,代:县
1409,140924,县,繁峙:县
1409,140925,县,宁武:县
1409,140926,县,静乐:县
1409,140927,县,神池:县
1409,140928,县,五寨:县
1409,140929,县,岢岚:县
1409,140930,县,河曲:县
1409,140931,县,保德:县
1409,140932,县,偏关:县
1409,140981,县级市,原平:市
1410,141002,市辖区,尧都:区
1410,141021,县,曲沃:县
1410,141022,县,翼城:县
1410,141023,县,襄汾:县
1410,141024,县,洪洞:县
1410,141025,县,古:县
1410,141026,县,安泽:县
1410,141027,县,浮山:县
1410,141028,县,吉:县
1410,141029,县,乡宁:县
1410,141030,县,大宁:县
1410,141031,县,隰:县
1410,141032,县,永和:县
1410,141033,县,蒲:县
1410,141034,县,汾西:县
1410,141081,县级市,侯马:市
1410,141082,县级市,霍州:市
1411,141102,市辖区,离石:区
1411,141121,县,文水:县
1411,141122,县,交城:县
1411,141123,县,兴:县
1411,141124,县,临:县
1411,141125,县,柳林:县
1411,141126,县,石楼:县
1411,141127,县,岚:县
1411,141128,县,方山:县
1411,141129,县,中阳:县
1411,141130,县,交口:县
1411,141181,县级市,孝义:市
1411,141182,县级市,汾阳:市
1501,150102,市辖区,新城:区
1501,150103,市辖区,回民:区
1501,150104,市辖区,玉泉:区
1501,150105,市辖区,赛罕:区
1501,150121,旗,土默特左:旗
1501,150122,县,托克托:县
1501,150123,县,和林格尔:县
1501,150124,县,清水河:县
1501,150125,县,武川:县
1502,150202,市辖区,东河:区
1502,150203,市辖区,昆都仑:区
1502,150204,市辖区,青山:区
1502,150205,市辖区,石拐:区
1502,150206,市辖区,白云鄂博:矿区
1502,150207,市辖区,九原:区
1502,150221,旗,土默特右:旗
1502,150222,县,固阳:县
1502,150223,旗,达尔罕茂明安联合:旗
1503,150302,市辖区,海勃湾:区
1503,150303,市辖区,海南:区
1503,150304,市辖区,乌达:区
1504,150402,市辖区,红山:区
1504,150403,市辖区,元宝山:区
1504,150404,市辖区,松山:区
1504,150421,旗,阿鲁科尔沁:旗
1504,150422,旗,巴林左:旗
1504,150423,旗,巴林右:旗
1504,150424,县,林西:县
1504,150425,旗,克什克腾:旗
1504,150426,旗,翁牛特:旗
1504,150428,旗,喀喇沁:旗
1504,150429,县,宁城:县
1504,150430,旗,敖汉:旗
1505,150502,市辖区,科尔沁:区
1505,150521,旗,科尔沁左翼中:旗
1505,150522,旗,科尔沁左翼后:旗
1505,150523,县,开鲁:县
1505,150524,旗,库伦:旗
1505,150525,旗,奈曼:旗
1505,150526,旗,扎鲁特:旗
1505,150581,县级市,霍林郭勒:市
1506,150602,市辖区,东胜:区
1506,150603,市辖区,康巴什:区
1506,150621,旗,达拉特:旗
1506,150622,旗,准格尔:旗
1506,150623,旗,鄂托克前:旗
1506,150624,旗,鄂托克:旗
1506,150625,旗,杭锦:旗
1506,150626,旗,乌审:旗
1506,150627,旗,伊金霍洛:旗
1507,150702,市辖区,海拉尔:区
1507,150703,市辖区,扎赉诺尔:区
1507,150721,旗,阿荣:旗
1507,150722,自治旗,莫力达瓦|达斡尔族:自治旗
1507,150723,自治旗,|鄂伦春:自治旗
1507,150724,自治旗,|鄂温克族:自治旗
1507,150725,旗,陈巴尔虎:旗
1507,150726,旗,新巴尔虎左:旗
1507,150727,旗,新巴尔虎右:旗
1507,150781,县级市,满洲里:市
1507,150782,县级市,牙克石:市
1507,150783,县级市,扎兰屯:市
1507,150784,县级市,额尔古纳:市
1507,150785,县级市,根河:市
1508,150802,市辖区,临河:区
1508,150821,县,五原:县
1508,150822,县,磴口:县
1508,150823,旗,乌拉特前:旗
1508,150824,旗,乌拉特中:旗
1508,150825,旗,乌拉特后:旗
1508,150826,旗,杭锦后:旗
1509,150902,市辖区,集宁:区
1509,150921,县,卓资:县
1509,150922,县,化德:县
1509,150923,县,商都:县
1509,150924,县,兴和:县
1509,150925,县,凉城:县
1509,150926,旗,察哈尔右翼前:旗
1509,150927,旗,察哈尔右翼中:旗
1509,150928,旗,察哈尔右翼后:旗
1509,150929,旗,四子王:旗
1509,150981,县级市,丰镇:市
1522,152201,县级市,乌兰浩特:市
1522,152202,县级市,阿尔山:市
1522,152221,旗,科尔沁右翼前:旗
1522,152222,旗,科尔沁右翼中:旗
1522,152223,旗,扎赉特:旗
1522,152224,县,突泉:县
1525,152501,县级市,二连浩特:市
1525,152502,县级市,锡林浩特:市
1525,152522,旗,阿巴嘎:旗
1525,152523,旗,苏尼特左:旗
1525,152524,旗,苏尼特右:旗
1525,152525,旗,东乌珠穆沁:旗
1525,152526,旗,西乌珠穆沁:旗
1525,152527,旗,太仆寺:旗
1525,152528,旗,镶黄:旗
1525,152529,旗,正镶白:旗
1525,152530,旗,正蓝:旗
1525,152531,县,多伦:县
1529,152921,旗,阿拉善左:旗
1529,152922,旗,阿拉善右:旗
1529,152923,旗,额济纳:旗
2101,210102,市辖区,和平:区
2101,210103,市辖区,沈河:区
2101,210104,市辖区,大东:区
2101,210105,市辖区,皇姑:区
2101,210106,市辖区,铁西:区
2101,210111,市辖区,苏家屯:区
2101,210112,市辖区,浑南:区
2101,210113,市辖区,沈北:新区
2101,210114,市辖区,于洪:区
2101,210115,市辖区,辽中:区
2101,210123,县,康平:县
2101,210124,县,法库:县
2101,210181,县级市,新民:市
2102,210202,市辖区,中山:区
2102,210203,市辖区,西岗:区
2102,210204,市辖区,沙河口:区
2102,210211,市辖区,甘井子:区
2102,210212,市辖区,旅顺口:区
2102,210213,市辖区,金州:区
2102,210214,市辖区,普兰店:区
2102,210224,县,长海:县
2102,210281,县级市,瓦房店:市
2102,210283,县级市,庄河:市
2103,210302,市辖区,铁东:区
2103,210303,市辖区,铁西:区
2103,210304,市辖区,立山:区
2103,210311,市辖区,千山:区
2103,210321,县,台安:县
2103,210323,自治县,岫岩|满族:自治县
2103,210381,县级市,海城:市
