parent,specific,generic
513201203,木尔宗,乡
513201204,脚木足,乡
513201206,龙尔甲,乡
513201207,大藏,乡
513201208,康山,乡
513201209,草登,乡
513201210,日部,乡
513221100,威州,镇
513221101,绵虒,镇
513221102,映秀,镇
513221103,卧龙,镇
513221104,漩口,镇
513221105,水磨,镇
513221106,三江,镇
513221107,耿达,镇
513221111,灞州,镇
513222100,杂谷脑,镇
513222101,米亚罗,镇
513222102,古尔沟,镇
513222103,薛城,镇
513222104,桃坪,镇
513222105,朴头,镇
513222202,甘堡,乡
513222203,蒲溪,乡
513222204,上孟,乡
513222205,下孟,乡
513222207,通化,乡
513223100,凤仪,镇
513223101,南新,镇
513223102,叠溪,镇
513223105,富顺,镇
513223107,土门,镇
513223109,洼底,镇
513223110,沙坝,镇
513223111,渭门,镇
513223112,黑虎,镇
513223113,沟口,镇
513223114,赤不苏,镇
513223292,白溪,乡
513223299,飞虹,乡
513224100,进安,镇
513224101,川主寺,镇
513224102,青云,镇
513224103,毛儿盖,镇
513224104,镇江关,镇
513224105,红土,镇
513224106,小河,镇
513224201,十里|回族,乡
513224203,安宏,乡
513224207,镇坪,乡
513224208,岷江,乡
513224209,大姓,乡
513224210,白羊,乡
513224213,小姓,乡
513224214,燕云,乡
513224219,黄龙,乡
513224221,下八寨,乡
513225101,漳扎,镇
513225102,双河,镇
513225103,南坪,镇
513225104,黑河,镇
513225105,勿角,镇
513225201,永和,乡
513225203,白河,乡
513225205,保华,乡
513225209,郭元,乡
513225210,草地,乡
513225213,玉瓦,乡
513225214,大录,乡
513226101,观音桥,镇
513226102,安宁,镇
513226103,勒乌,镇
513226104,马奈,镇
513226200,沙耳,乡
513226201,庆宁,乡
513226202,咯尔,乡
513226205,河东,乡
513226206,河西,乡
513226207,集沐,乡
513226208,撒瓦脚,乡
513226209,卡拉脚,乡
513226210,俄热,乡
513226212,二嘎里,乡
513226213,阿科里,乡
513226215,卡撒,乡
513226216,曾达,乡
513226217,独松,乡
513226220,毛日,乡
513227100,美兴,镇
513227101,四姑娘山,镇
513227103,两河口,镇
513227104,达维,镇
513227105,沃日,镇
513227106,宅垄,镇
513227107,八角,镇
513227201,崇德,乡
513227202,新桥,乡
513227203,美沃,乡
513227204,沙龙,乡
513227208,日尔,乡
513227209,结斯,乡
513227211,木坡,乡
513227213,抚边,乡
513227216,窝底,乡
513227217,汗牛,乡
513227218,潘安,乡
513228100,芦花,镇
513228101,卡龙,镇
513228102,色尔古,镇
513228103,沙石多,镇
513228104,知木林,镇
513228105,扎窝,镇
513228106,西尔,镇
513228107,木苏,镇
513228204,瓦钵梁子,乡
513228206,石碉楼,乡
513228207,龙坝,乡
513228208,洛多,乡
513228210,维古,乡
513228213,晴朗,乡
513228214,慈坝,乡
513230101,南木达,镇
513230102,中壤塘,镇
513230103,岗木达,镇
513230200,蒲西,乡
513230201,宗科,乡
513230202,石里,乡
513230203,吾伊,乡
513230205,上杜柯,乡
513230206,茸木达,乡
513230208,尕多,乡
513230210,上壤塘,乡
513231100,阿坝,镇
513231101,贾洛,镇
513231102,麦尔玛,镇
513231103,河支,镇
513231104,各莫,镇
513231105,安羌,镇
513231201,麦昆,乡
513231203,龙藏,乡
513231204,求吉玛,乡
513231208,四洼,乡
513231209,安斗,乡
513231210,柯河,乡
513231211,垮沙,乡
513231213,查理,乡
513231214,茸安,乡
513232100,达扎寺,镇
513232102,唐克,镇
513232103,红星,镇
513232104,辖曼,镇
513232105,巴西,镇
513232106,阿西,镇
513232107,铁布,镇
513232205,麦溪,乡
513232206,嫩哇,乡
513232207,降扎,乡
513232208,占哇,乡
513232214,求吉,乡
513232215,包座,乡
513233100,邛溪,镇
513233101,刷经寺,镇
513233102,瓦切,镇
513233103,安曲,镇
513233104,色地,镇
513233105,龙日,镇
513233202,江茸,乡
513233204,阿木,乡
513233206,麦洼,乡
513233208,查尔玛,乡
513301001,榆林,街道
513301002,炉城,街道
513301101,姑咱,镇
513301102,新都桥,镇
513301103,金汤,镇
513301104,沙德,镇
513301105,塔公,镇
513301106,甲根坝,镇
513301107,贡嘎山,镇
513301108,鱼通,镇
513301200,雅拉,乡
513301204,麦崩,乡
513301206,捧塔,乡
513301208,普沙绒,乡
513301209,吉居,乡
513301211,呷巴,乡
513301214,孔玉,乡
513322100,泸桥,镇
513322101,冷碛,镇
513322102,兴隆,镇
513322103,磨西,镇
513322104,得妥,镇
513322105,烹坝,镇
513322106,燕子沟,镇
513322107,德威,镇
513322200,岚安,乡
513323100,章谷,镇
513323101,巴底,镇
513323102,革什扎,镇
513323103,东谷,镇
513323104,墨尔多山,镇
513323105,甲居,镇
513323106,格宗,镇
513323107,半扇门,镇
513323108,丹东,镇
513323201,巴旺,乡
513323209,梭坡,乡
513323213,太平桥,乡
513323290,中路,乡
513324100,呷尔,镇
513324101,烟袋,镇
513324102,三垭,镇
513324103,雪洼龙,镇
513324104,湾坝,镇
513324105,汤古,镇
513324106,乌拉溪,镇
513324107,魁多,镇
513324108,乃渠,镇
513324202,三岩龙,乡
513324203,上团,乡
513324204,八窝龙,乡
513324209,子耳|彝族,乡
513324212,小金|彝族,乡
513324213,朵洛|彝族,乡
513324216,洪坝,乡
513325100,河口,镇
513325101,呷拉,镇
513325102,西俄洛,镇
513325103,红龙,镇
513325104,波斯河,镇
513325105,麻郎措,镇
513325201,八角楼,乡
513325202,普巴绒,乡
513325203,祝桑,乡
513325204,米龙,乡
513325205,八衣绒,乡
513325208,牙衣河,乡
513325211,德差,乡
513325213,柯拉,乡
513325214,瓦多,乡
513325215,木绒,乡
513326100,鲜水,镇
513326101,八美,镇
513326102,亚卓,镇
513326104,玉科,镇
513326105,仲尼,镇
513326106,泰宁,镇
513326107,瓦日,镇
513326201,麻孜,乡
513326202,孔色,乡
513326203,葛卡,乡
513326207,扎拖,乡
513326208,下拖,乡
513326210,木茹,乡
513326211,甲斯孔,乡
513326213,七美,乡
513326214,银恩,乡
513326216,龙灯,乡
513326218,色卡,乡
513326219,沙冲,乡
513326296,红顶,乡
513327100,新都,镇
513327101,朱倭,镇
513327103,上罗科马,镇
513327104,虾拉沱,镇
513327200,泥巴,乡
513327201,雅德,乡
513327202,洛秋,乡
513327205,仁达,乡
513327207,旦都,乡
513327208,充古,乡
513327209,更知,乡
513327210,卡娘,乡
513327211,宗塔,乡
513327212,宗麦,乡
513327214,下罗科马,乡
513328100,甘孜,镇
513328101,查龙,镇
513328102,来马,镇
513328200,呷拉,乡
513328201,色西底,乡
513328202,南多,乡
513328203,生康,乡
513328204,贡隆,乡
513328205,扎科,乡
513328207,昔色,乡
513328208,卡攻,乡
513328209,仁果,乡
513328210,拖坝,乡
513328212,庭卡,乡
513328213,下雄,乡
513328214,四通达,乡
513328215,夺多,乡
513328216,泥柯,乡
513328217,茶扎,乡
513328218,大德,乡
513328219,卡龙,乡
513329100,如龙,镇
513329101,拉日马,镇
513329102,大盖,镇
513329103,色威,镇
513329104,通宵,镇
513329105,尤拉西,镇
513329200,沙堆,乡
513329203,绕鲁,乡
513329207,博美,乡
513329209,子拖西,乡
513329210,和平,乡
513329211,洛古,乡
513329212,雄龙西,乡
513329213,麻日,乡
513329215,友谊,乡
513329217,银多,乡
513330100,更庆,镇
513330101,马尼干戈,镇
513330102,竹庆,镇
513330103,阿须,镇
513330105,错阿,镇
513330106,龚垭,镇
513330107,温拖,镇
513330108,打滚,镇
513330109,麦宿,镇
513330110,中扎科,镇
513330202,岳巴,乡
513330203,八帮,乡
513330205,白垭,乡
513330206,汪布顶,乡
513330207,柯洛洞,乡
513330208,卡松渡,乡
513330209,俄南,乡
513330211,俄支,乡
513330213,玉隆,乡
513330216,上然姑,乡
513330219,年古,乡
513330220,浪多,乡
513330223,亚丁,乡
513331100,建设,镇
513331101,阿察,镇
513331102,河坡,镇
513331103,盖玉,镇
513331201,绒盖,乡
513331202,章都,乡
513331203,麻绒,乡
513331205,热加,乡
513331206,登龙,乡
513331207,赠科,乡
513331210,辽西,乡
513331211,纳塔,乡
513331212,麻邛,乡
513331214,沙马,乡
513331215,安孜,乡
513331216,金沙,乡
513332100,尼呷,镇
513332101,洛须,镇
513332102,色须,镇
513332103,虾扎,镇
513332104,温波,镇
513332105,蒙宜,镇
513332106,阿日扎,镇
513332200,真达,乡
513332201,奔达,乡
513332202,正科,乡
513332204,德荣马,乡
513332206,长沙贡马,乡
513332207,呷衣,乡
513332208,格孟,乡
513332210,新荣,乡
513332211,宜牛,乡
513332213,起坞,乡
513332215,长须贡马,乡
513332216,长沙干马,乡
513332217,长须干马,乡
513332219,瓦须,乡
513333100,色柯,镇
513333101,翁达,镇
513333102,洛若,镇
513333103,泥朵,镇
513333104,甲学,镇
513333201,克戈,乡
513333202,然充,乡
513333203,康勒,乡
513333204,大章,乡
513333205,大则,乡
513333206,亚龙,乡
513333207,塔子,乡
513333208,年龙,乡
513333210,霍西,乡
513333211,旭日,乡
513333212,杨各,乡
513334100,高城,镇
513334101,甲洼,镇
513334102,觉吾,镇
513334103,拉波,镇
513334104,君坝,镇
513334105,格聂,镇
513334106,木拉,镇
513334201,哈依,乡
513334203,莫坝,乡
513334204,亚火,乡
513334205,绒坝,乡
513334206,呷洼,乡
513334207,奔戈,乡
513334208,村戈,乡
513334209,禾尼,乡
513334210,曲登,乡
513334213,上木拉,乡
513334216,濯桑,乡
513334218,藏坝,乡
513334219,格木,乡
513334221,麦洼,乡
513334222,德巫,乡
513335100,夏邛,镇
513335101,中咱,镇
513335102,措拉,镇
513335103,甲英,镇
513335104,地巫,镇
513335200,拉哇,乡
513335202,竹巴龙,乡
513335204,苏哇龙,乡
513335205,昌波,乡
513335208,亚日贡,乡
513335209,波密,乡
513335210,莫多,乡
513335211,松多,乡
513335212,波戈溪,乡
513335215,茶洛,乡
513335216,列衣,乡
513335217,德达,乡
513336100,香巴拉,镇
513336101,青德,镇
513336103,热打,镇
513336201,沙贡,乡
513336202,水洼,乡
513336205,然乌,乡
513336206,洞松,乡
513336208,定波,乡
513336209,正斗,乡
513336210,白依,乡
513337100,金珠,镇
513337101,香格里拉,镇
513337102,桑堆,镇
513337103,吉呷,镇
513337104,噶通,镇
513337201,省母,乡
513337204,巨龙,乡
513337205,邓坡,乡
513337206,木拉,乡
513337207,赤土,乡
513337209,蒙自,乡
513337210,各卡,乡
513337212,俄牙同,乡
513338101,瓦卡,镇
513338102,白松,镇
513338103,日雨,镇
513338104,太阳谷,镇
513338201,徐龙,乡
513338204,奔都,乡
513338205,八日,乡
513338206,古学,乡
513338208,贡波,乡
513338210,茨巫,乡
513401001,西城,街道
513401002,东城,街道
513401003,北城,街道
513401004,长安,街道
513401005,新村,街道
513401007,海南,街道
513401008,马道,街道
513401101,礼州,镇
513401102,安宁,镇
513401103,川兴,镇
513401104,黄联关,镇
513401105,佑君,镇
513401106,太和,镇
513401107,安哈,镇
513401108,阿七,镇
513401109,樟木箐,镇
513401110,琅环,镇
513401111,巴汝,镇
513401201,高枧,乡
513401203,四合,乡
513401211,开元,乡
513401212,大兴,乡
513401215,经久,乡
513401219,裕隆|回族,乡
513401220,高草|回族,乡
513401228,马鞍山,乡
513401290,西郊,乡
513401295,兴胜,乡
513402001,城北,街道
513402002,城南,街道
513402003,古城,街道
513402101,鹿厂,镇
513402102,黎溪,镇
513402103,通安,镇
513402104,太平,镇
513402105,益门,镇
513402106,绿水,镇
513402107,云甸,镇
513402108,新发,镇
513402109,关河,镇
513402110,彰冠,镇
513402111,木古,镇
513402112,六华,镇
513402113,小黑箐,镇
513402201,内东,乡
513402202,树堡,乡
513402203,新安|傣族,乡
513402204,槽元,乡
513402295,杨家坝,乡
513402620,江竹,乡
513402626,江普,乡
513402629,海潮,乡
513402640,龙泉,乡
513422100,乔瓦,镇
513422101,瓦厂,镇
513422102,茶布朗,镇
513422103,雅砻江,镇
513422104,水洛,镇
513422105,列瓦,镇
513422201,博科,乡
513422202,宁朗,乡
513422203,依吉,乡
513422204,俄亚|纳西族,乡
513422206,牦牛坪,乡
513422207,屋脚|蒙古族,乡
513422208,项脚|蒙古族,乡
513422209,李子坪,乡
513422213,西秋,乡
513422214,克尔,乡
513422215,白碉|苗族,乡
513422216,三桷垭,乡
513422217,倮波,乡
513422218,卡拉,乡
513422219,后所,乡
513422220,沙湾,乡
513422222,固增|苗族,乡
513422223,麦日,乡
513422224,东朗,乡
513422225,唐央,乡
513422226,博窝,乡
513422292,下麦地,乡
513423001,盐井,街道
513423101,卫城,镇
513423102,梅雨,镇
513423103,白乌,镇
513423104,树河,镇
513423105,黄草,镇
513423106,平川,镇
513423107,泸沽湖,镇
513423108,官地,镇
513423109,梅子坪,镇
513423110,润盐,镇
513423111,长柏,镇
513423112,甲米,镇
513423113,棉桠,镇
513423114,盐塘,镇
513423115,金河,镇
513423116,龙塘,镇
513423117,兴隆,镇
513423206,藤桥,乡
513423207,田湾,乡
513423214,右所,乡
513423221,沃底,乡
513423222,大坡|蒙古族,乡
513423223,洼里,乡
513423290,双河,乡
513423291,大草,乡
513423292,博大,乡
513423299,盖租,乡
513423601,干海,乡
513424001,德州,街道
513424002,昌州,街道
513424101,永郎,镇
513424102,乐跃,镇
513424103,麻栗,镇
513424104,茨达,镇
513424109,巴洞,镇
513424113,铁炉,镇
513424114,黑龙潭,镇
513424115,热河,镇
513424217,南山|傈僳族,乡
513424218,金沙|傈僳族,乡
513426001,鱼城,街道
513426002,金江,街道
513426101,铅锌,镇
513426102,乌东德,镇
513426103,姜州,镇
513426104,堵格,镇
513426105,淌塘,镇
513426106,铁柳,镇
513426107,嘎吉,镇
513426108,松坪,镇
513426109,新街,镇
513426110,满银沟,镇
513426111,大崇,镇
513426112,鲁吉,镇
513426113,鲹鱼河,镇
513426235,溜姑,乡
513426246,野租,乡
513426251,老君滩,乡
513426252,江西街,乡
513427101,松新,镇
513427102,竹寿,镇
513427103,华弹,镇
513427104,白鹤滩,镇
513427106,西瑶,镇
513427108,大同,镇
513427109,骑骡沟,镇
513427110,跑马,镇
513427111,幸福,镇
513427112,石梨,镇
513427113,六铁,镇
513427116,宁远,镇
513427117,俱乐,镇
513428100,普基,镇
513428101,荞窝,镇
513428102,螺髻山,镇
513428103,五道箐,镇
513428104,花山,镇
513428105,日都迪萨,镇
513428106,西洛,镇
513428107,夹铁,镇
513428108,大坪,镇
513428201,向阳,乡
513428203,黎安,乡
513428210,甘天地,乡
513428213,特兹,乡
513428218,瓦洛,乡
513428220,菜子,乡
513428222,刘家坪,乡
513428227,大槽,乡
513429100,特木里,镇
513429101,龙潭,镇
513429102,拖觉,镇
513429103,九都,镇
513429104,乐安,镇
513429105,俄里坪,镇
513429106,地洛,镇
513429107,牛角湾,镇
513429200,木尔,乡
513429206,补尔,乡
513429209,拉果,乡
513429214,罗家坪,乡
513429217,火烈,乡
513429222,瓦都,乡
513429224,委只洛,乡
513429225,联补,乡
513429226,基只,乡
513430100,天地坝,镇
513430101,派来,镇
513430102,芦稿,镇
513430103,对坪,镇
513430104,南瓦,镇
513430105,百草坡,镇
513430106,洛觉,镇
513430107,德溪,镇
513430108,丙底,镇
513430201,热水河,乡
513430206,甲依,乡
513430210,基觉,乡
513430211,小银木,乡
513430214,青松,乡
513430217,山江,乡
513431100,新城,镇
513431101,城北,镇
513431102,竹核,镇
513431103,谷曲,镇
513431104,比尔,镇
513431105,解放沟,镇
513431106,三岔河,镇
513431107,四开,镇
513431108,地莫,镇
513431109,古里,镇
513431110,俄尔,镇
513431205,美甘,乡
513431210,博洛,乡
513431227,特布洛,乡
513431228,庆恒,乡
513431231,补约,乡
513431234,金曲,乡
513431238,则普,乡
513431244,日哈,乡
513431245,哈甘,乡
513432100,光明,镇
513432101,冕山,镇
513432102,红莫,镇
513432103,两河口,镇
513432104,米市,镇
513432105,洛哈,镇
513432106,尼波,镇
513432107,贺波洛,镇
513432108,鲁基,镇
513432204,李子,乡
513432205,北山,乡
513432208,且拖,乡
513432210,沙马拉达,乡
513433001,高阳,街道
513433101,漫水湾,镇
513433102,大桥,镇
513433103,复兴,镇
513433104,泸沽,镇
513433107,石龙,镇
513433108,彝海,镇
513433109,河边,镇
513433110,锦屏,镇
513433112,里庄,镇
513433113,惠安,镇
513433114,宏模,镇
513433115,泽远,镇
513433116,若水,镇
513433117,棉沙,镇
513433118,磨房沟,镇
513433226,和爱|藏族,乡
513433230,新兴,乡
513433231,健美,乡
513434100,越城,镇
513434101,中所,镇
513434102,新民,镇
513434103,乃托,镇
513434104,普雄,镇
513434105,大瑞,镇
513434106,竹阿觉,镇
513434107,书古,镇
513434108,依洛地坝,镇
513434109,南箐,镇
513434110,贡莫,镇
513434111,梅花,镇
513434112,尔觉,镇
513434113,拉普,镇
513434114,马拖,镇
513434115,大花,镇
513434116,板桥,镇
513434211,保安|藏族,乡
513434220,乐青地,乡
513434227,五里箐,乡
513434235,拉吉,乡
513434236,申果庄,乡
513434634,瓦里觉,乡
513435100,新市坝,镇
513435101,田坝,镇
513435102,海棠,镇
513435103,吉米,镇
513435104,斯觉,镇
513435105,普昌,镇
513435106,玉田,镇
513435107,苏雄,镇
513435108,乌史大桥,镇
513435202,新茶,乡
513435211,团结,乡
513435212,嘎日,乡
513435219,沙岱,乡
513435293,两河,乡
513435294,坪坝,乡
513435296,阿兹觉,乡
513436100,巴普,镇
513436101,洪溪,镇
513436102,新桥,镇
513436103,牛牛坝,镇
513436104,拉马,镇
513436105,候播乃拖,镇
513436106,候古莫,镇
513436107,峨曲古,镇
513436200,觉洛,乡
513436201,井叶特西,乡
513436202,合姑洛,乡
513436208,典补,乡
513436217,九口,乡
513436218,洛俄依甘,乡
513436221,柳洪,乡
513436229,龙门,乡
513436231,洒库,乡
513436235,瓦候,乡
513437100,锦城,镇
513437101,西宁,镇
513437102,汶水,镇
513437103,黄琅,镇
513437104,金沙,镇
513437105,永盛,镇
513437106,渡口,镇
513437107,宝山,镇
513437108,马颈子,镇
513437109,瓦岗,镇
513437110,上田坝,镇
513437203,箐口,乡
513437214,柑子,乡
513437217,桂花,乡
513437220,山棱岗,乡
513437222,谷堆,乡
513437224,拉咪,乡
513437227,千万贯,乡
513437233,莫红,乡
513437237,巴姑,乡
513437241,卡哈洛,乡
513437290,回龙场,乡
513437299,一车,乡
520102001,五里冲,街道
520102002,小车河,街道
520102003,新华路,街道
520102004,西湖路,街道
520102005,中华南路,街道
520102006,河滨,街道
520102007,遵义路,街道
520102008,兴关路,街道
520102009,沙冲路,街道
520102010,太慈桥,街道
520102011,湘雅,街道
